longitude,latitude,id,group,type,name
-73.9816451,40.7321137,2279513027,2302,fast_food,Dunkin'
-73.9852467,40.7322905,2279528512,2302,fast_food,KFC
-73.987875,40.7334209,2279562464,2501,supermarket,Trader Joe's
-76.1106487,43.0284592,2281276235,2302,fast_food,No. 1 Kitchen
-73.9344239,40.7521845,2285673939,2302,fast_food,Mike´s Pizza
-73.9330145,40.7528636,2289643290,2302,fast_food,Zante Deli
-74.1263771,41.3164226,2291991335,2303,cafe,Starbucks
-73.9934263,40.6974746,2293948657,2303,cafe,Tazza
-73.9750354,40.7602221,2294802411,2303,cafe,Le Pain Quotidien
-74.0378193,41.4338844,2295978125,2501,supermarket,DeCicco's
-75.9310179,42.1038073,2296005293,2303,cafe,Cyber Cafe West
-78.6346727,42.7658417,2296017386,2302,fast_food,Mighty Taco
-75.9636149,42.1228363,2296242540,2302,fast_food,Subway
-72.8406751,40.8062941,2296278062,2303,cafe,Ice Cream Cottage
-73.9405625,40.7179021,2296374963,2501,supermarket,Bravo
-73.9411987,40.7175527,2296374964,2303,cafe,Tar Pit
-73.9719473,40.791524,2297545261,2501,supermarket,Seasons
-73.9738861,40.7896106,2297761510,2302,fast_food,Subway
-73.3711566,40.6883368,2299021640,2501,supermarket,Waldbaums
-73.3734096,40.6863843,2299021675,2303,cafe,Spoon
-73.9850517,40.7398067,2300348736,2302,fast_food,Dunkin'
-73.9850793,40.7398144,2300348737,2302,fast_food,Frank's Pizza
-76.1106168,43.0281208,2300361039,2303,cafe,A La Mode
-78.8628623,43.0377845,2301805141,2302,fast_food,Mighty Taco
-73.9085991,40.8757465,2302043640,2501,supermarket,C-Town
-73.9097826,40.8748079,2302043669,2302,fast_food,Subway
-73.9766494,40.7851171,2303950107,2303,cafe,Organic Avenue
-73.9944268,40.6904311,2304436416,2303,cafe,Bagel Cafe
-73.9923099,40.6894307,2307147602,2302,fast_food,Pronto Pizza
-73.9933857,40.7468389,2307164608,2303,cafe,GiGi Cafe
-73.9618843,40.8101344,2308955289,2303,cafe,Joe Coffee Company
-73.8826597,40.9104447,2310485827,2302,fast_food,Domino's
-73.9824717,40.771384,2310498477,2303,cafe,Starbucks
-73.9745379,40.7913971,2312065721,2501,supermarket,Barzini's
-73.9772469,40.7879056,2312065723,2501,supermarket,Broadway Farm
-73.9679169,40.7918466,2312065726,2302,fast_food,Daniello's
-73.9667781,40.8046074,2312065727,2302,fast_food,Five Guys
-73.9681784,40.8012852,2312065740,2501,supermarket,Six Corners Marketplace
-77.4878433,43.1310038,2319069766,2501,supermarket,Europa Deli
-73.9935755,40.6976897,2321125649,2516,butcher,Heights Prime Meats
-79.1213619,42.5607162,2322592299,2303,cafe,Tim Hortons
-78.4048854,43.00092,2323814611,2302,fast_food,Subway
-73.982757,40.677442,2324950875,2302,fast_food,Brownstone Bread & Bagel Company
-73.8841749,40.9947343,2324985629,2303,cafe,Hastings Station Cafe
-73.8792106,40.9950134,2328479630,2501,supermarket,Foodtown
-78.6118023,42.768023,2332635677,2302,fast_food,Subway
-76.1192449,43.041959,2334057881,2302,fast_food,New Garden
-77.6405846,43.0813924,2337104427,2302,fast_food,Burger King
-73.9675462,40.7932055,2338757145,2303,cafe,Birch Coffee
-73.9609388,40.808949,2340960566,2303,cafe,Uris Deli
-73.9602878,40.8094957,2340960685,2303,cafe,Blue Java
-78.8246024,42.8254646,2346822462,2302,fast_food,Subway
-73.9367816,40.8548743,2348610308,2501,supermarket,Associated Foodmarkets
-73.9269346,40.8654567,2348610312,2302,fast_food,El Buffet Restaurant
-73.9275289,40.8651691,2348610315,2302,fast_food,McDonald's
-77.0595507,42.143908,2349011905,2302,fast_food,Burger King
-77.0762778,42.153383,2349011910,2302,fast_food,Subway
-77.0792734,42.1534637,2349325465,2302,fast_food,Wendy's
-73.9949239,40.7549345,2351558476,2528,greengrocer,Stile's Farmers Market
-73.9946509,40.7525017,2351576867,2302,fast_food,Five Guys
-73.8672263,40.8586465,2352506226,2501,supermarket,
-78.8103929,42.9806635,2354388537,2302,fast_food,Jim's Steak Out
-78.8045154,42.9925675,2355415660,2303,cafe,Tea Leaf Cafe
-73.9512112,40.7857835,2357937167,2501,supermarket,Food Universe Marketplace
-73.9502069,40.7761432,2357937257,2303,cafe,Starbucks
-73.9507027,40.7859465,2357937268,2303,cafe,Starbucks
-76.1036202,43.0688527,2357945965,2302,fast_food,
-74.0079219,40.7320918,2358048502,2501,supermarket,Brooklyn Fare
-74.0005572,40.7333179,2358048509,2303,cafe,Joe Coffee Company
-73.9997088,40.7330475,2358048511,2303,cafe,Starbucks
-74.0026862,40.7332121,2358048512,2303,cafe,Starbucks
-74.0000617,40.7376843,2358048513,2302,fast_food,Subway
-73.9992011,40.7388292,2359580602,2501,supermarket,Westside Market
-74.0040709,40.7474289,2366519599,2302,fast_food,New York Burger Co
-72.5213911,40.8785354,2367990731,2303,cafe,Starbucks
-76.0753923,43.0750006,2370632114,2302,fast_food,Chengtu
-76.076283,43.0750278,2370632117,2302,fast_food,Subway
-74.0096907,40.6350805,2372749763,2501,supermarket,New York Mart (formerly Hong Kong Supermarket)
-75.9461248,43.9777547,2372841777,2302,fast_food,Chipotle
-73.9946765,40.7552873,2372930707,2302,fast_food,Dunkin' Donuts
-76.1057207,43.0692228,2372960979,2302,fast_food,Papa John's
-77.695798,42.5606021,2376231497,2303,cafe,The Sugar Bowl
-73.9114775,41.9271963,2376695471,2303,cafe,Artigiani del Gelato
-73.9975859,40.7461544,2377128136,2303,cafe,Brooklyn Bagel & Coffee Company
-73.9997533,40.7431771,2377128140,2302,fast_food,Jeannie's Deli
-74.001146,40.7420072,2377128142,2302,fast_food,Chipotle
-73.9983795,40.7450643,2377128143,2303,cafe,Crumbcake Cafe
-73.9997102,40.7439702,2377128148,2303,cafe,St Kilda Coffee
-73.9997496,40.7439086,2377128153,2302,fast_food,Golden Wok
-73.9994014,40.7444176,2377128155,2501,supermarket,Gristedes
-73.9975067,40.7475657,2377128156,2501,supermarket,Gristedes
-73.9997311,40.7439385,2377128167,2302,fast_food,Joe's Pizza
-73.9971461,40.7475198,2377128170,2302,fast_food,McDonald's
-73.9985854,40.7447814,2377128172,2303,cafe,Murray's Bagels
-73.9984148,40.7450158,2377128174,2302,fast_food,Popeyes
-74.0012613,40.7411054,2377128180,2303,cafe,Starbucks
-74.0004115,40.7430281,2377128181,2303,cafe,Starbucks
-73.9988416,40.7451876,2377128182,2303,cafe,Starbucks
-73.9975429,40.7462136,2377128183,2302,fast_food,Subway
-73.9985713,40.7447092,2377128187,2302,fast_food,Royal Siam Thai
-74.0000074,40.7384873,2384821679,2303,cafe,Bagel and More
-73.9998143,40.7388452,2384821772,2303,cafe,The Donut Pub
-73.9711194,40.7883033,2384892234,2302,fast_food,Domino's
-73.9696127,40.7981227,2384892235,2302,fast_food,Dunkin'
-73.9924565,40.6981693,2391924569,2501,supermarket,All in One Market
-76.110251,43.114877,2392102703,2302,fast_food,Saranac Pub
-77.2629826,42.8773842,2392866939,2303,cafe,Starbucks
-76.5105624,43.4557788,2393205352,2303,cafe,Port City Cafe & Bakery
-77.7152662,43.0410302,2393437550,2303,cafe,Tim Hortons
-74.5913178,42.9151826,2394598553,2501,supermarket,Price Chopper
-76.4917492,42.5398346,2395671137,2501,supermarket,Lansing Market
-77.6196805,43.1206804,2397716778,2302,fast_food,Domino's Pizza
-77.5611084,43.2029084,2398868384,2501,supermarket,Goodwill
-77.6797104,43.0825853,2402056831,2303,cafe,Midnight Oil
-73.995213,40.750135,2407445501,2302,fast_food,Pizza Suprema
-73.9893423,41.3143414,2408052804,2302,fast_food,
-78.6220891,42.9229077,2408368713,2302,fast_food,Subway
-78.62184,42.9229312,2408368714,2303,cafe,Tim Hortons
-73.7114202,41.2397249,2409172285,2501,supermarket,
-73.9725691,40.7856092,2409398831,2302,fast_food,Jackson Hole
-73.9729983,40.7857253,2409398832,2303,cafe,Joe Coffee Company
-74.0030028,40.7438728,2411819317,2302,fast_food,Gotham Pizza
-73.9878454,40.7406342,2412364226,2302,fast_food,McDonald's
-74.2677207,42.0068506,2413636929,2501,supermarket,Boiceville Market
-73.9792073,40.7822903,2414094417,2303,cafe,Bagel Talk
-73.9778589,40.7841636,2414094432,2302,fast_food,Oaxaca Tacos
-73.9752661,40.782644,2414094437,2303,cafe,World Coffee
-73.6696829,43.3279532,2415506890,2302,fast_food,Five Guys
-77.5761562,43.1475326,2416101239,2302,fast_food,Abbott's Frozen Custard
-73.9953001,44.2937389,2419956813,2302,fast_food,McDonald's
-78.8697875,42.9802531,2420016333,2302,fast_food,Panera Bread
-73.9623534,40.7131024,2422377040,2303,cafe,Oslo Coffee Roasters
-73.9678672,40.761405,2423037502,2303,cafe,Starbucks
-73.9848933,40.7694073,2423176814,2303,cafe,Starbucks
-76.4982827,42.4393825,2425768568,2303,cafe,Ten Forward Cafe
-76.261331,43.0533889,2427402768,2302,fast_food,Mark's Pizzeria
-73.5011619,40.7857672,2428644444,2501,supermarket,ShopRite
-73.5017646,40.7840645,2428646215,2303,cafe,Starbucks
-73.5015393,40.7818792,2428651345,2501,supermarket,Trader Joe's
-73.4462658,40.780581,2428666748,2501,supermarket,ShopRite
-73.5021587,40.7707911,2428670631,2302,fast_food,Subway
-73.5026658,40.7864691,2428671261,2302,fast_food,Dunkin' Donuts
-73.5015417,40.7814081,2432742515,2302,fast_food,Così
-73.4749363,40.7851867,2432749251,2501,supermarket,Fairway
-73.5340179,40.7805551,2432751971,2501,supermarket,H Mart
-73.520751,40.7696817,2432776523,2302,fast_food,Great Wok
-73.5039128,40.7805307,2432854254,2516,butcher,Woodbury Kosher Meats and Catering
-73.5017885,40.7843246,2432859677,2302,fast_food,Green Cactus
-73.4886376,40.7719329,2432871750,2302,fast_food,Mario's
-73.5006886,40.7847728,2432967609,2302,fast_food,Yogurt and Such
-73.2382961,40.739472,2435944688,2501,supermarket,ALDI
-76.4917308,42.5389613,2437701275,2302,fast_food,Dunkin' Donuts
-73.9591782,40.7179682,2439082123,2303,cafe,Partners Coffee
-73.9823656,40.7781664,2443892115,2303,cafe,Cafe 71
-73.9767721,40.7859956,2443892116,2303,cafe,Cafe Lalo
-73.9825105,40.7778959,2443892135,2302,fast_food,McDonald's
-73.9826132,40.7777547,2443892139,2303,cafe,Starbucks
-73.9826469,40.7777082,2443892140,2302,fast_food,Subway
-73.9724172,40.7943168,2443892142,2302,fast_food,La Vera Pizza
-73.2580531,40.8862687,2446576180,2303,cafe,
-73.2559341,40.8847965,2446579571,2302,fast_food,Subway
-74.3586821,43.0149839,2448070050,2302,fast_food,Subway
-73.9711319,40.7925399,2451205739,2303,cafe,Screme Gelato Bar
-73.3122153,40.8383026,2452239517,2501,supermarket,Savers
-73.4201695,40.8290336,2452268621,2501,supermarket,King Kullen
-73.9877329,40.6680569,2460552261,2303,cafe,Casita of Brooklyn
-73.8674785,40.7228786,2466976767,2302,fast_food,Dunkin'
-73.8678072,40.7224089,2466978757,2501,supermarket,Rego Marketplace
-78.8473799,42.9804613,2469480561,2302,fast_food,Paula's Donuts
-73.9832277,40.7220509,2470101867,2303,cafe,Cornerstone Cafe
-73.8000747,40.7035448,2477144568,2302,fast_food,McDonald's
-73.8094362,40.7049063,2478062824,2302,fast_food,McDonald's
-73.9954916,40.7395596,2478897615,2302,fast_food,
-73.9603926,40.8184727,2479499119,2501,supermarket,Fairway Market
-76.8704617,42.3746249,2483018366,2302,fast_food,Burger King
-75.8541411,42.9321793,2483074532,2303,cafe,Sayford Cyber Cafe
-78.8748323,42.8851984,2485030037,2302,fast_food,Subway
-73.8598547,40.7288907,2486519614,2501,supermarket,NetCost Market
-73.9901312,40.7231858,2486570141,2303,cafe,Yonah Shimmel Knish Bakery
-73.9923841,40.72381,2486570146,2501,supermarket,Whole Foods Market
-73.7610809,40.7208443,2488911818,2302,fast_food,McDonald's
-73.9700413,40.6468246,2493964408,2303,cafe,LARK cafe
-73.9962942,40.6909413,2494066985,2303,cafe,Salter House
-73.9977701,40.69151,2494067543,2302,fast_food,Fatoosh
-73.9973329,40.6912288,2494067806,2302,fast_food,Table 87 Coal Oven Pizza
-73.954443,40.6851678,2494071239,2501,supermarket,Metrpolitan Citymarket
-73.9699967,40.6930132,2494077031,2302,fast_food,Subway
-73.9503863,40.6727664,2494088708,2302,fast_food,Brooklyn Pizza Crew
-73.9951369,40.6836,2494091637,2302,fast_food,Sal's Pizzeria
-73.983519,40.7756501,2494098730,2302,fast_food,Blossom Du Jour
-73.973924,40.6475264,2494104049,2302,fast_food,620 On Caton Pizzeria
-73.973854,40.6475187,2494104052,2303,cafe,Parade Café
-73.9737749,40.6475099,2494104055,2302,fast_food,624 Kam Hai
-73.9976078,40.6791558,2494148898,2303,cafe,Brooklyn Bread Cafe
-73.994581,40.6950134,2494152939,2303,cafe,Le Pain Quotidien
-73.9989149,40.6764452,2494180608,2302,fast_food,Wing Hua
-73.9914436,40.6919811,2494203010,2302,fast_food,Dos Toros Taqueria
-73.9915024,40.6918575,2494203014,2302,fast_food,Subway
-73.9837179,40.6720373,2494208363,2302,fast_food,Bagel World
-73.9822047,40.6738326,2494226535,2303,cafe,Velvette Brew Espresso Bar
-73.9919462,40.6847629,2494243515,2303,cafe,Smith St. Bagels
-73.9877498,40.7287982,2494245451,2303,cafe,Xing Fu Tang
-73.9895457,40.7297373,2494245665,2303,cafe,The Bean
-73.9893918,40.7297857,2494245705,2501,supermarket,Sunrise Mart Astor Place
-73.9966351,40.6804445,2494251480,2302,fast_food,Dunkin' Donuts/Baskin Robbins
-73.9968499,40.6800603,2494252035,2302,fast_food,Baby Luc's
-73.9882625,40.6927791,2494254696,2302,fast_food,Bokki
-73.9880918,40.6919032,2494254718,2302,fast_food,Panda Express
-73.9730002,40.6931317,2494256369,2302,fast_food,Chung Chun
-73.9884777,40.671195,2494291744,2303,cafe,Room No. 205
-73.9899527,40.6725225,2494292509,2302,fast_food,Back To John's Deli
-73.9883462,40.6711405,2494292567,2302,fast_food,Taste of China
-73.9927853,40.6982639,2494312775,2303,cafe,Plymouth Café
-73.9562023,40.6751352,2494332410,2302,fast_food,Screamer's Pizzeria
-73.9833346,40.6773744,2494372629,2302,fast_food,Taheni
-73.9853976,40.6781418,2494372659,2303,cafe,Hemo's Spot
-73.9270663,40.7711169,2494384292,2302,fast_food,Astoria Taco Factory
-73.864178,40.7275337,2495298558,2528,greengrocer,World Fruit Farm
-74.006119,40.7446653,2495710933,2302,fast_food,Chelsea Square Market
-73.9499755,40.6773032,2495726698,2302,fast_food,Royal Bakery & Roti House
-73.9506289,40.6806144,2495726874,2302,fast_food,Ali's Trinidad Roti Shop
-73.9495459,40.6809192,2495728002,2302,fast_food,A&A Bake & Doubles Shop
-73.8634062,42.6420244,2498053478,2501,supermarket,Shop Rite
-73.9581283,40.8112055,2501543726,2303,cafe,Kitchenette
-73.9924733,40.6839796,2504092169,2302,fast_food,Kimpanadas
-73.8532647,40.7271407,2505402417,2302,fast_food,Dunkin'
-73.8993859,41.5354403,2509941160,2302,fast_food,Five Guys
-77.5582626,43.1768009,2512772291,2302,fast_food,Domino's
-77.5575618,43.17691,2512772292,2302,fast_food,Donuts Delite
-77.545548,43.1770738,2512772296,2302,fast_food,Pontillos Pizzeria
-77.5459062,43.1769503,2512772303,2302,fast_food,Guida's Pizzeria
-73.9742908,40.7396985,2517052271,2302,fast_food,'wichcraft
-73.8496791,40.7335819,2518057294,2302,fast_food,Singas Famous Pizza
-73.8496237,40.733474,2518059328,2302,fast_food,Fan Shun Chinese Restaurant
-73.9141762,40.7787541,2522802832,2303,cafe,Gold N Honey
-73.9155723,40.779282,2522802835,2303,cafe,Waltz Astoria
-73.9084101,40.7747329,2522802848,2303,cafe,Brooklyn Bagel & Coffee Co.
-73.9117049,40.774984,2522802849,2303,cafe,Mike's Diner
-73.9110242,40.7761633,2522802850,2303,cafe,Starbucks
-73.913717,40.7747131,2522802854,2303,cafe,New York City Bagel and Coffee House
-73.9150563,40.7824117,2522803937,2501,supermarket,Cherry Valley Farm
-73.9918459,40.6911162,2523609805,2302,fast_food,Bahnmigos
-73.9906561,40.6866682,2524539368,2302,fast_food,Dunkin' Donuts/Baskin Robbins
-73.9909614,40.6862203,2524539379,2303,cafe,Starbucks
-73.9918229,40.6893272,2524539422,2302,fast_food,The Gumbo Bros
-73.9803132,40.780121,2524934986,2303,cafe,Piccolo Cafe
-73.9625966,40.635765,2525593698,2303,cafe,Coffee Mob
-76.0887453,43.0791014,2525620769,2302,fast_food,East Wok Chinese Restaurant
-73.8315531,40.8881095,2526668007,2501,supermarket,Dyre Deli Grocery
-73.9011801,40.7459909,2527236064,2302,fast_food,Jollibee
-77.6687737,43.086443,2531567860,2303,cafe,The College Grind
-75.9500745,42.0923324,2535458164,2303,cafe,Starbucks
-73.9660262,40.8003485,2535746162,2302,fast_food,Acosta Restaurant
-73.9678623,40.7978573,2535746195,2302,fast_food,Ranch Deli
-73.9704728,40.796,2535746243,2303,cafe,16 Handles
-73.9778709,40.7861966,2539225257,2302,fast_food,Chipotle
-73.9714094,40.7872284,2539225297,2303,cafe,Momofuku Milk Bar
-76.2300208,43.0471534,2541818218,2302,fast_food,Five Guys
-73.7215175,40.7423294,2545633284,2501,supermarket,
-73.7153732,40.7454535,2545661854,2302,fast_food,McDonald's
-73.7152023,40.7455441,2545661872,2302,fast_food,Dunkin' Donuts
-73.9914802,40.7264799,2546985529,2303,cafe,Sweetgreen
-73.9895233,40.7263569,2546985608,2528,greengrocer,East Village Farm & Grocery
-73.9922168,40.7264455,2547000513,2516,butcher,Japan Premium Beef
-73.9934347,40.7225241,2547041086,2303,cafe,PlantShed Cafe at Prince Street
-74.0001518,40.7268512,2547110379,2303,cafe,Starbucks
-73.9855754,40.7324283,2547114860,2302,fast_food,Futura Foods
-73.9853048,40.7323149,2547114888,2302,fast_food,Tio Pio
-73.7795549,40.7135179,2547159764,2302,fast_food,Halalbee's
-73.7785698,40.7136378,2547159784,2302,fast_food,Foo On Restaurant
-73.9941159,40.7301234,2547162163,2303,cafe,Boba Guys
-73.992346,40.7347076,2547200373,2303,cafe,Lenwich
-73.9922468,40.7348292,2547200374,2302,fast_food,Luke's Lobster
-73.9933063,40.7350879,2547200402,2303,cafe,Joe Coffee Company
-73.7861733,40.7122438,2547207576,2302,fast_food,China King
-73.7856561,40.7123691,2547207585,2302,fast_food,Benny's Pizzeria & Ristorante
-73.7828075,40.7130545,2547207687,2302,fast_food,Kennedy Fried Chicken
-73.9822614,40.7310359,2547218198,2302,fast_food,McDonald's
-73.980764,40.7304031,2547218203,2302,fast_food,Domino's
-73.9964591,40.7239788,2547241611,2303,cafe,La Colombe Coffee Roasters
-73.9967169,40.7236609,2547241817,2302,fast_food,Soho Park
-73.8549545,40.7280808,2547534538,2501,supermarket,David’s Supermarket
-73.9413757,40.6798223,2547630765,2528,greengrocer,H&S Fruit & Vegetable
-73.9495327,40.6786481,2547630807,2302,fast_food,Texas Chicken & Burgers
-73.9419808,40.6801174,2547633179,2302,fast_food,El Jeffe
-73.9406217,40.6800287,2547633191,2302,fast_food,Crown Chicken & Burger
-73.9512085,40.5995308,2547668894,2501,supermarket,Apple Market
-73.9942656,40.6603349,2547745173,2302,fast_food,Jalepeño King
-73.9969799,40.6611638,2547745181,2303,cafe,Jey Diner
-73.9933498,40.6616234,2547760413,2302,fast_food,Luigi's Pizza
-73.99436,40.6986611,2549884902,2303,cafe,Joe Coffee Company
-73.9979469,40.687511,2549893289,2303,cafe,Fare & Folk
-73.9681778,40.6789942,2549911944,2303,cafe,Brooklyn High Low
-73.9725415,40.6894847,2549918806,2303,cafe,Bittersweet
-73.9704066,40.689395,2549918826,2302,fast_food,Mario's Pizzeria
-73.9815308,40.7290503,2549930024,2302,fast_food,New York Grill and Deli
-73.9792381,40.7438411,2549941992,2302,fast_food,Dough Boys
-73.988682,40.7445908,2549948620,2303,cafe,Cha Cha Matcha
-73.996843,40.6842945,2549967215,2303,cafe,Poppy's
-73.9947088,40.6851724,2549967224,2302,fast_food,Buddy's Burrito & Taco Bar
-73.9909187,40.6862827,2549983074,2516,butcher,Paisanos Butcher Shop
-73.9954338,40.6791753,2549988793,2302,fast_food,Frank's
-73.9951608,40.6795764,2549992943,2302,fast_food,Giardini Pizza
-73.9902136,40.6832232,2549996699,2302,fast_food,Burrito Bowl Grill
-73.985915,40.6895543,2550002269,2302,fast_food,Bella Pizza
-73.9891551,40.6884415,2550002271,2302,fast_food,Metro Buffet
-73.9860647,40.6893251,2550002799,2528,greengrocer,Hoyt Farmers Market
-73.9864342,40.6914384,2550005817,2302,fast_food,Greek Xpress
-73.9864317,40.6914724,2550005818,2302,fast_food,Mr. Fulton
-73.9830048,40.6900185,2550005829,2302,fast_food,Al B's Tacoville
-73.9833678,40.6888403,2550005849,2302,fast_food,99¢ Hot Pizza
-73.985336,40.6792269,2550018678,2303,cafe,Abbotsford Road Coffee
-73.999592,40.7299427,2550046897,2303,cafe,Third Rail Coffee
-74.0004371,40.7338779,2550051091,2303,cafe,Whynot
-73.9756321,40.681242,2550054002,2303,cafe,Ovenly Park Slope
-73.978612,40.6788936,2550055975,2302,fast_food,Harlem Shake
-73.9798024,40.6776386,2550057125,2302,fast_food,Maya Taqueria
-73.9767176,40.682703,2550060368,2302,fast_food,Shake Shack
-73.976776,40.6827841,2550060386,2302,fast_food,Chick-fil-A
-73.9788244,40.6844048,2550061118,2302,fast_food,Et Halal Intl
-73.9834897,40.6886027,2550064303,2303,cafe,Devoción
-73.9815791,40.6878643,2550064319,2302,fast_food,Angelica Pizza & Restaurant
-73.9892574,40.6882788,2550065284,2302,fast_food,Schwarma & Grill
-73.9942424,40.7299454,2550067150,2303,cafe,Starbucks
-73.9910788,40.6716188,2550073126,2302,fast_food,La Parada Express
-73.9979228,40.6747057,2550074047,2302,fast_food,The Burrito Spot
-73.9813031,40.6595048,2550089896,2501,supermarket,Prospect Market
-73.9816585,40.659104,2550089906,2302,fast_food,212 Burgers
-73.9930751,40.6692193,2550101361,2302,fast_food,Breakhouse Cafe
-73.8282639,40.7547918,2550103545,2501,supermarket,Tous Mart
-73.789099,40.7122879,2550109553,2302,fast_food,Halal Dynasty
-73.7942021,40.7100494,2550112111,2302,fast_food,Subway
-73.7935823,40.7103146,2550112116,2302,fast_food,Dhaka Sweets & Restaurant
-73.7928298,40.710612,2550112121,2303,cafe,Richie’s Place Coffee Shop
-73.7915137,40.7110902,2550112124,2302,fast_food,Jade Garden
-73.7917829,40.710992,2550112130,2302,fast_food,Crown Fried Chicken
-73.9811645,40.778203,2550112948,2302,fast_food,Dunkin'
-73.9784829,40.7775337,2550112949,2303,cafe,
-73.9498143,40.6808318,2550140538,2303,cafe,Brooklyn Tea
-73.94845,40.6804724,2550142916,2302,fast_food,Golden Krust
-73.9494862,40.6806085,2550142935,2302,fast_food,Checkers
-73.9561425,40.6813634,2550149654,2302,fast_food,Hadja Marley
-73.956256,40.6811071,2550149677,2302,fast_food,New Imperial Kitchen
-73.9575678,40.6813832,2550150589,2303,cafe,HealHaus Cafe
-73.9644887,40.6828426,2550153215,2302,fast_food,Eagle City
-73.7117001,40.7367589,2550537096,2302,fast_food,Mumbai Express
-73.9830763,40.6732844,2550565259,2303,cafe,Simple Loaf
-73.9842331,40.6714329,2550576209,2303,cafe,Hemo's Spot
-73.9867356,40.6684203,2550581346,2302,fast_food,Bagel Factory
-73.9881499,40.6674284,2550585168,2303,cafe,Daily Dose
-73.9879436,40.6669587,2550589935,2501,supermarket,Urban Market
-73.9969483,40.661792,2550604106,2302,fast_food,China Delight
-73.9965353,40.6621872,2550604125,2302,fast_food,Alnoor Halal Deli
-73.7949505,40.7101047,2550786597,2302,fast_food,"Apnar Pizza, Burger & Fried Chicken"
-73.7943187,40.710348,2550786604,2302,fast_food,Star Kabab & Chinese Restaurant
-73.7941385,40.7104245,2550786609,2302,fast_food,Sagar
-73.7938509,40.7105456,2550786610,2302,fast_food,Crown Fried Chicken
-73.7946623,40.7102022,2550786611,2302,fast_food,Premium Sweets
-73.8030269,40.7078564,2550917970,2302,fast_food,Natalie's Pizza
-73.7827765,40.7285208,2550990526,2303,cafe,Lulu's
-73.800414,40.7230328,2551147133,2501,supermarket,Chang Xin Foods Market
-74.1648335,40.5436345,2551542897,2528,greengrocer,Sun Fruit & Vegetables
-73.8124537,40.7273963,2551686759,2302,fast_food,McDonald's
-73.782278,40.729019,2551848785,2302,fast_food,Sizzle Falafel Bar & Shawarma
-74.0354762,40.6385548,2552486455,2303,cafe,
-74.0315506,40.6155747,2552542734,2302,fast_food,Energy Fuel
-74.0315771,40.6155447,2552542739,2302,fast_food,Molto Bene
-74.0286001,40.6227094,2552604088,2303,cafe,Mocha Coffee
-74.0288883,40.6220215,2552604134,2501,supermarket,Garden Hills Gourmet Market
-74.0293945,40.6279696,2552623760,2302,fast_food,Kathy's Dumplings
-74.0296716,40.6264298,2552623832,2302,fast_food,Ben's Pizza
-73.9794949,40.5757167,2552762147,2302,fast_food,Taco Bell Cantina
-73.9797713,40.5757233,2552762150,2302,fast_food,Texas Chicken & Burgers
-74.0258504,40.6358107,2552775452,2303,cafe,
-74.0284607,40.6220246,2552836880,2302,fast_food,Taco Bell
-73.9599815,40.5798728,2552890772,2303,cafe,Illy Caffé
-73.7863017,40.7394896,2552912763,2302,fast_food,Qdoba
-73.785691,40.7395008,2552912766,2302,fast_food,Boston Market
-73.7855258,40.7394038,2552912772,2303,cafe,Starbucks
-73.7561436,40.7489251,2553306722,2303,cafe,Starbucks
-73.7656878,40.7134254,2553388882,2501,supermarket,C-Town
-73.7822599,40.7128692,2553515526,2501,supermarket,AK Grocery
-73.7812207,40.7131203,2553515533,2302,fast_food,B.B.Q. Village
-73.7903531,40.7114445,2553550644,2302,fast_food,Pizza House 1
-73.7899588,40.7072712,2553569042,2302,fast_food,Perfecto Pizza
-73.7894384,40.7074216,2553569054,2302,fast_food,Taquería Restaurant Vacilon
-73.8269905,40.7530459,2553607926,2501,supermarket,
-73.9585466,40.6084973,2553613114,2302,fast_food,Dunkin'
-73.9905468,40.7195025,2554956160,2302,fast_food,Subway
-73.9967001,40.7183728,2555098982,2501,supermarket,New York Marts
-73.9962205,40.7179886,2555099023,2302,fast_food,Deluxue Food Market
-74.0021409,40.7197797,2555120318,2302,fast_food,Dunkin'
-74.0016036,40.7214506,2555120488,2303,cafe,Le Pain Quotidien
-73.9951334,40.7160458,2555123872,2302,fast_food,Popeyes
-73.9949881,40.7162561,2555123886,2303,cafe,Yaya Tea Garden
-73.9897592,40.7192958,2555126589,2302,fast_food,99 Cents Fresh Pizza
-73.9857426,40.7227478,2555128941,2302,fast_food,Alphabet 99¢ Fresh Pizza
-73.9859805,40.7223696,2555128947,2501,supermarket,Union Market
-73.960589,40.5876586,2555513534,2501,supermarket,Tashkent Supermarket
-73.9814828,40.7437268,2555580688,2303,cafe,Penelope
-73.9732515,40.5903404,2555640552,2302,fast_food,Knapp Pizza II
-73.7591882,40.721034,2555697317,2501,supermarket,Grandview
-73.9856777,40.6002149,2555945169,2303,cafe,Wild Bagels
-73.9919313,40.6005878,2556042728,2501,supermarket,Cherry Hill Gourmet Market
-73.9766734,40.5967285,2556091838,2302,fast_food,Dunkin' Donuts
-73.9753886,40.5968673,2556091856,2501,supermarket,C-Town
-73.9832941,40.6123027,2556456836,2302,fast_food,Subway
-73.9741678,40.753788,2557326696,2302,fast_food,Dunkin'
-74.0041395,40.6239764,2557487255,2303,cafe,
-73.9808786,40.6146336,2557774797,2501,supermarket,99 Cents & Up
-73.9895934,40.6199017,2557907380,2302,fast_food,J & V PIZZA
-74.0105726,40.6341283,2561485165,2303,cafe,KULU Desserts
-74.0005792,40.6439253,2561498224,2501,supermarket,Fei Long Market
